cw	pmi_4	raw_4	freq
Adidas-Turnschuh/NN	5.8316636	1	11
Adler/NN	-0.23745605	1	4224
Administration/NN	-0.46333864	1	5182
Admiral/NN	-0.015146555	1	3581
Admiralspalast/NN	4.7048807	1	29
Adrenalin/NN	1.2230709	1	1016
Adria/NE	1.2358227	1	987
Adriaküste/NN	3.167416	1	144
Adrian/NE	0.32354861	1	2586
Advektion/NN	5.4951916	1	17
Advent/NN	0.79133093	2	3237
Adventkranz/NN	3.8437893	1	73
Adventsgebäck/NN	7.3075705	1	2
Adventskranz/NN	2.3885021	1	318
Adventszeit/NN	1.1162308	1	1109
Affe/NN	-0.8013351	1	7512
Affen-Paradies/NN	8.2884	1	1
Afrika/NE	0.78610504	23	35363
Afrikaner/NN	0.03265767	1	3212
Afrikas«/NN	8.000717	1	1
Afterburner/NN	6.9021053	1	4
Agar-Agar-Masse/NN	7.3075705	1	2
Agar-Agar/NN	4.403405	1	44
Agdas/NE	6.1483335	1	8
Agenda/NN	-1.7943285	1	19942
Aggregatzustand/NN	2.2008674	1	373
Agierende/NN	3.1604753	1	137
Agronats/NN	6.109867	1	7
Agulhas-Strom/NN	7.682264	4	6
Agulhasstrom/NN	6.1483335	1	9
Ahne/NN	0.36173674	1	2350
Ahnung/NN	-0.985776	2	18391
Ahokas/NN	6.3665867	1	6
Ahorn/NN	1.8405656	1	533
Ahornbutter/NN	7.777574	1	2
Ahornsirup/NN	3.6448102	2	183
Air-Filter/NN	8.000717	1	1
Airbag/NN	1.5350589	2	1450
Aircon/NN	5.5262823	1	14
Airfields/NN	8.000717	1	1
Airflow-Auflage/NN	8.000717	1	1
Airlines/NN	0.053613447	1	3192
Akademie/NN	-2.054788	1	25274
Akademische/NN	-0.6087586	1	5903
Akkord/NN	1.3094094	2	1791
Akku/NE	1.7832385	2	1140
Akkus/NN	1.7847353	2	1131
Akteur/NN	-0.6231641	4	24214
Aktie/NN	-1.4784375	2	29949
Aktiengeschäft/NN	3.2711196	1	123
Aktionswoche/NN	0.96478885	1	1270
Aktive/NN	-0.5950096	1	5958
Aktivität/NN	-1.3119787	5	60722
Aktuelle/NN	-1.1723623	1	11209
Akupunktur/NN	0.2531206	1	2678
Akustikgitarre/NN	2.7689407	1	212
Akzent/NN	0.5075742	4	8277
Akzeptanz/NN	-1.5578914	1	15434
AlNiCo-Magnete/NN	8.000717	1	1
Alaras/NN	7.13572	1	3
Alarm/NN	-0.095566995	1	4041
Alaska/NE	1.3228471	3	2744
Alaskastrom/NN	8.470721	1	1
Albe/NN	-0.01860748	1	3370
Albrecht/NE	-0.85448253	1	8367
Album/NN	-1.118227	2	20368
Aldo/NE	1.8757606	1	526
Alex/NE	-1.1721547	1	12540
Alexa/NE	1.5398353	1	795
Alfred/NE	-1.5224701	1	16233
Algarve/NN	2.0432622	1	444
Algave/NN	7.3075705	1	2
Alge/NN	0.69695836	2	3383
Algenentwicklung/NN	5.3265686	1	16
Algenfußbad/NN	8.000717	1	1
Alice/NE	-0.49059367	1	5879
Aligatorenspießen/NN	8.000717	1	1
Alkalität/NN	5.8316636	1	9
Alkohol/NN	0.4282437	11	24417
Alkoholabhängigkeit/NN	1.8776765	1	519
Alkoholgehalt/NN	1.4928802	1	738
Alkoholresorption/NN	7.0356364	1	3
Allan/NE	0.6883307	1	1678
Allaun/NN	6.8220625	1	5
Allen/NE	-0.32195002	1	4721
Allende/NN	0.7117044	1	1706
Allergiker/NN	1.5770648	2	1448
Allerwerteste/NN	2.55398	1	256
Allgemeine/NN	-0.8675771	4	31487
Allianz/NN	-1.5826509	1	16086
Alltag/NN	-2.5148733	1	41413
Alltagskleidung/NN	3.5009077	1	103
Alltagswein/NN	4.4418044	1	38
Alm/NN	1.6185843	2	1334
Almböden/NN	5.6142507	1	12
Almosphäre/NN	8.000717	1	1
Alp/NN	1.3315169	8	7068
Alpengipfel/NN	3.8877964	1	71
Alpenrand/NN	3.8263302	1	73
Alpenraum/NN	1.5007424	1	753
Alpenregion/NN	3.1141348	1	149
Alpensee/NN	5.0049853	1	21
Alpensüdrand/NN	7.3075705	1	2
Alpensüdseite/NN	4.9987545	1	23
Alphütten/NN	7.1897874	2	5
Alptraum/NN	-0.6534512	1	6892
Alt/NN	1.0850405	8	9404
Alte/NN	-0.6806581	6	38805
Altenburg/NN	1.1782478	1	1107
Altenheim/NN	0.06526423	1	3093
Altenpflege/NN	0.39706877	1	2239
Alter,Bauer/NN	8.000717	1	1
Alter/NN	-2.2354763	3	113937
Alternative/NN	-1.1753213	5	56321
Altflöte/NN	5.082947	1	20
Altheim/NN	3.6799016	1	87
Altiplano/NN	3.509276	1	98
Altrosa/NN	5.3527713	1	15
Altschneedecke/NN	3.7486572	1	83
Altstimme/NN	4.4597583	2	75
Altweibersommer/NN	4.7868543	3	91
Alufolie/NN	3.8479729	15	1094
Aluminium/NN	0.109667204	1	3061
Alvarez/NE	2.053662	1	449
Alz/ADJ	4.655209	1	33
Amaltheas/NE	7.084427	1	3
Amaretto/NN	3.3396397	1	121
Amateur/NN	-0.24663359	1	4253
Amazon-Preis/NN	6.109867	1	13
Ambiente/NN	2.0529544	12	5266
Ameisberg/NN	8.000717	1	1
Ameise/NN	1.003388	3	3825
Ameland/NE	3.57139	1	99
Amerika/NE	-1.8034883	2	41380
Amerikaner/NN	-1.5338012	2	30936
Ami/NN	-0.21584351	1	4183
Amman/NN	1.4744056	1	783
Ammer/NN	3.2194953	2	275
Among/NE	3.57139	1	102
Ampelpause/NN	8.000717	2	2
Ampelstopp/NN	5.36166	1	15
Amsel/NN	1.4557271	1	801
Amt/NN	-1.742295	4	73820
Amtskleid/NN	6.109867	1	7
Amtsmüdigkeit/NN	4.822664	1	30
Amtsstube/NN	3.6255896	5	443
Anagramm-Buchstabensalat/NN	8.000717	1	1
Analgesie/NN	3.6001143	1	93
Analog-Sektion/NN	7.777574	1	2
Analogfilter/NN	6.9891167	1	3
Analogklänge/NN	8.470721	1	1
Ananas/NN	2.698657	5	1156
Ananasscheibe/NN	4.47804	1	43
Ananasstücke/NN	4.64208	1	35
Anat/NE	3.4871144	1	138
Anbau/NN	-0.38811666	2	9669
Anbauare/NN	8.134249	1	1
Anbauer/NN	3.088982	1	148
Anbaugebiet/NN	2.6357641	4	958
Anbauregion/NN	3.3955472	1	109
Anbetracht/NN	0.23186707	2	5532
Anbieter/NN	-2.3973062	1	36596
Anblick/NN	0.3330475	4	9768
Anbruch/NN	1.4812015	1	752
And/NE	0.6067623	2	3739
Andachtsbuch/NN	4.0071144	1	61
Andalusien/NE	1.7442479	2	1221
Andante/NN	2.625439	1	235
Anden/NN	1.1513861	1	1041
Andenbeere/NN	6.1483335	1	8
Andere/NN	-1.2142746	2	22607
Anders/NE	-0.19950217	1	4123
Andorntee/NN	8.134249	1	1
Andrang/NN	0.7594407	1	1600
Andrea/NE	-1.6134033	3	55988
Andreasberg/NE	4.202423	1	51
Andreasberg/NN	6.712863	1	4
André/NE	-0.55415684	1	6395
Andy/NE	0.29090452	2	5768
Anerkennung/NN	-1.4933879	3	43782
Anfang/NN	-0.5347436	28	162807
Anfassen/NN	1.4418107	2	1635
Anfertigung/NN	0.07678085	1	2955
Anfeuerung/NN	2.8568633	1	193
Anflug/NN	0.624444	1	1760
Anforderung/NN	-3.0750337	1	70117
Anfrage/NN	-1.1235157	3	31584
Anfänger/NN	-0.27335268	2	9097
Angabe/NN	-2.0252464	4	101822
Angebot/NN	-0.39840382	28	139275
Angehörige/NN	-2.5995543	1	43224
Angel/NN	-0.68784165	1	7964
Angeles/NE	-0.7956215	1	7384
Angelika/NE	-0.6699047	1	7255
Angelsportverein/NN	3.8016376	1	77
Angenehme/NN	2.645016	2	481
Angesicht/NN	-0.7317484	1	6835
Angie/NE	1.0096556	1	1342
Angorawolle/NN	6.662432	2	9
Angst/NN	-2.1032283	4	111270
Angststahl/NN	8.000717	1	1
Angélique/NN	3.7486572	1	90
Anhauch/NN	4.2193727	1	47
Anhieb/NN	0.603424	2	3594
Anhänger/NN	-0.024454353	7	23398
Anhöh/NN	7.3075705	1	2
Animation/NN	-0.52788544	2	12580
Anis-Kümmel-Fenchel/NN	8.000717	1	1
Anisschnaps/NN	4.822664	1	30
Anja/NE	0.7482428	4	7213
Anke/NE	-0.16886672	1	4483
Anklagebank/NN	2.2339602	2	745
Anklang/NN	0.2028101	1	2819
Ankommens-Dusche/NN	8.2884	1	1
Ankunft/NN	0.2961647	5	12636
Ankunftshalle/NN	3.087144	1	154
Ankunftsort/NN	3.7830496	1	74
Anlage/NN	-1.5782901	6	96954
Anlaufstelle/NN	-0.39037383	1	4836
Anleitung/NN	-0.84195024	2	15500
Anlieferung/NN	1.3844849	1	835
Anm./NN	0.18657027	1	3052
Anmarsch/NN	2.2035205	1	401
Anmeldeschluß/NN	1.3195491	1	1402
Anmeldung/NN	-1.5693059	2	36705
Anmerkung/NN	-1.5314347	3	52904
Anmutsdauer/NN	8.000717	1	1
Anmutung/NN	2.1758242	1	371
Anna's/NE	5.197357	1	17
Anna/NE	0.5417206	8	16927
Anna/NN	0.38050267	1	2346
Annan/NE	-0.14007175	1	3989
Annegret/NE	1.5155098	1	818
Annehmlichkeit/NN	0.9371343	1	1266
Annette/NE	-0.53857964	1	6394
Annorak/NN	8.000717	1	1
Anomalie/NN	1.0163484	1	1197
Anonymität/NN	0.12645371	1	2966
Anorak/NN	3.9136913	4	266
Anpassung/NN	-1.8053296	1	19672
Anrecht/NN	0.6218654	1	1677
Anregung/NN	-1.5190818	2	30516
Anrichte/NN	3.344379	1	118
Anrichten/NN	3.5575762	3	492
Anrufung/NN	0.54303604	1	1881
Ansage/NN	0.61633986	1	1852
Ansatz/NN	-2.2652254	2	64293
Anschaffung/NN	-0.8440694	1	7471
Anschlaege/NN	4.1269155	1	53
Anschlag/NN	-1.1212015	3	30412
Anschluß/NN	-1.0410267	4	38302
Anschneiden/NN	3.8939505	1	71
Ansehen/NN	-1.2701652	1	11653
Ansetzen/NN	2.5279217	1	274
Ansicht/NN	-1.8235329	3	61262
Ansichtssache/NN	1.9830371	1	573
Anspannung/NN	0.21214318	1	2681
Ansprache/NN	0.30875626	3	7386
Ansprechbarkeit/NN	3.151621	1	140
Anspruch/NN	-2.2171922	5	148540
Ansprühen/NN	6.6461716	1	4
Anstalt/NN	-1.1882333	1	10465
Anstieg/NN	-0.34046176	4	18131
Anstoß/NN	-0.9153358	1	8325
Anstrengung/NN	-0.14126095	6	22255
Anstrich/NN	1.9209988	4	1970
Antarkits/NN	7.1897874	1	3
Antarktis/NN	1.9050337	4	2001
Anteil/NN	-1.2819619	7	81485
Anteilnahme/NN	2.4672182	9	2512
Antheil/NN	4.1541224	3	154
Anthroposophie/NN	0.9674314	1	1284
Antillen/NN	1.6411436	1	626
Antipasti/NE	4.554706	1	38
Antipasti/NN	4.239517	2	92
Antlitz/NN	-0.10591015	1	3638
Antolin/NE	4.6163273	1	41
Antreiben/NN	4.843717	2	55
Antwort/NN	-2.4438336	4	187121
Antwortmöglichkeit/NN	2.2142036	1	387
Anweisung/NN	-1.3907667	1	13188
Anwendung/NN	-0.5038305	16	87622
Anwendungsgebiet/NN	0.67820704	1	1837
Anwesende/NN	-0.5570177	1	5827
Anzahl/NN	-1.7884833	3	57755
Anzeichen/NN	0.24259758	4	10420
Anziehen/NN	2.838363	5	970
Anziehsachen/NN	4.4910393	2	79
Anziehung/NN	1.2319369	1	942
Anzucht/NN	3.9381216	4	299
Anzuchtzeit/NN	6.9021053	1	3
Anzug/NN	0.32795954	2	4761
Apennin/NE	3.394298	1	113
Aperitif-Sekt/NN	8.000717	1	1
Apes/NN	3.0484178	1	153
Apetit/NN	5.3796787	1	19
Apfel-/TRU	2.5390065	1	256
Apfel-Gewürz-Punsch/NN	8.000717	1	1
Apfel/NN	0.55822474	6	11674
Apfelbrot/NN	6.524811	1	6
Apfelessig/NN	3.4785893	4	448
Apfelessigwasser/NN	5.921276	1	10
Apfelgrün/NN	5.4551864	1	15
Apfelkern/NN	4.340366	1	48
Apfelkuchen/NN	4.6358876	7	234
Apfelmus/NN	2.5045743	1	292
Apfelnocken/NN	7.246946	1	3
Apfelsaft/NN	1.9563047	2	954
Apfelsaftschorle/NN	4.108897	1	57
Apfelsauce/NN	5.1529055	1	21
Apfelschorle/NE	4.576862	2	86
Apfelschorle/NN	4.2810664	3	143
Apfelspalten/NN	3.5699008	1	102
Apfelstrudel/NN	5.177003	7	139
Apfelstrudelwerbung/NN	8.470721	1	1
Apfeltarte/NN	6.037108	1	9
Apollofalter/NN	3.861559	1	71
Apotheke/NN	-1.487122	1	14888
Appartment/NN	2.2058	1	383
Appel/NE	1.370364	1	906
Appenzeller/NN	3.2438998	1	136
Apperaturen/NN	7.4411016	1	2
Appetit/NN	2.0939324	11	5060
Applaus/NN	2.0554605	10	4698
Application/NN	1.4432291	1	765
Applications/NN	2.4787567	1	280
Apr/NN	-0.40615854	1	6947
Apricot/NN	4.7843447	2	56
Aprikose/NN	1.3933918	1	857
Aprikosenkonfitüre/NN	4.4597583	1	42
Aprikosentöne/NN	6.9891167	1	3
April/NN	0.35392186	45	136980
Aprilhälfte/NN	4.185756	1	49
Aprilregen/NN	6.7479544	2	10
Aprilsonne/NN	6.168136	1	9
Apriltag/NN	4.2871456	2	87
Apéritif/NE	5.267975	1	21
Aquagym/NN	7.084427	1	3
Aquam/NN	6.6144233	1	4
Aquarienabdeckung/NN	7.1897874	3	7
Aquarienwasser/NN	2.9436758	1	177
Aquarium/NN	0.78569806	5	7753
Aquariumabdeckung/NN	7.372109	1	2
Aquariumsbecken/NN	8.000717	1	1
Arabeske/NN	2.5807357	1	260
Arabien/NE	0.31645086	1	2417
Arabische/NN	1.0183766	4	4680
Arafat/NE	-0.785892	2	15143
Aragorn/NN	2.1575353	1	392
Arbeit/NN	-2.2849162	13	421126
Arbeiten./NN	6.9021053	1	3
Arbeitende/NN	1.4385382	2	1535
Arbeiter/NN	-2.552008	1	41685
Arbeiter/NN	4.023375	1	58
Arbeitnehmer/NN	-3.125488	1	73059
Arbeits-/TRU	-1.5004625	1	14037
Arbeitsatmosphäre/NN	2.0474741	1	454
Arbeitsbereich/NN	-0.5103068	1	5572
Arbeitsfläche/NN	2.0477989	2	865
Arbeitshaus/NN	3.4654334	2	206
Arbeitsklima/NN	1.4998032	1	750
Arbeitsleistung/NN	-0.34357962	1	4487
Arbeitslose/NN	-0.7662028	2	13874
Arbeitslosengeld-II-Empfangende/NN	6.944665	1	3
Arbeitsluft/NN	7.246946	1	3
Arbeitsmaterial/NN	0.8911444	1	1398
Arbeitsplatz/NN	-3.103828	1	73779
Arbeitsplatzrechner/NN	2.2469552	1	344
Arbeitstag/NN	-0.80026275	1	7311
Arbeitsumfeld/NN	2.458474	2	563
Arbeitsumgebung/NN	1.6321015	1	645
Arbeitszeit/NN	-2.1849842	1	29057
Arbeitszeiterhöhung/NN	4.6508136	6	188
Arbeitszimmer/NN	0.547228	2	3745
Architekt/NN	-1.8739976	1	21499
Architektenehepaar/NN	5.921276	1	9
Architektur/NN	-1.8646203	1	21567
Archiv/NN	-2.253207	1	32678
Archäologe/NN	0.7982424	2	3067
Areal/NN	-0.40050358	1	4844
Arena/NN	-0.77517945	1	7194
Argument/NN	-2.5576148	1	44038
Argumentation/NN	-1.3875704	1	13560
Argwohn/NN	1.1680899	1	1053
Arie/NN	0.55741954	1	1892
Arier-Jünglingen/NN	8.000717	1	1
Arizona/NE	0.6606929	1	1712
Arktis/NE	2.602894	5	1214
Arktische/NN	3.261235	1	122
Arktur/NN	3.7720606	1	80
Arm/NN	1.0780364	53	59583
Armbad/NN	7.0678973	3	9
Armbäder/NN	5.6028223	1	12
Armenküche/NN	3.7522223	1	76
Armleuchter/NN	4.056711	1	64
Armstrong/NN	0.6206175	2	3656
Army-Nightliner/NN	8.000717	1	1
Army-Stil/NN	8.000717	1	1
Arnold/NE	-0.91518474	1	9050
Aroma/NN	1.6722705	7	4491
Aromat/NN	4.5349817	1	36
Aromatik/NN	3.1734042	1	133
Aromatisierung/NN	2.4018326	1	313
Aromaölen/NN	5.5583706	1	12
Aromenprofil/NN	6.3424892	1	6
Arrangement/NN	-0.14229126	1	3791
Arres/NN	2.6661887	1	343
Arroyo/NE	2.5790768	1	257
Arsch/NN	2.0148544	8	3624
Art-deco-Lampen/NN	8.000717	1	1
Art/NN	-0.9222444	37	343349
Artefakt/NN	0.31616342	1	2433
Artenkreises/NN	8.000717	1	1
Artenreichtums/NN	4.6291203	1	32
Artenvielfalt/NN	0.23737732	1	2637
Arterie/NN	0.8016928	1	1494
Artgenosse/NN	0.9867458	2	2517
Arthur/NE	-0.7965288	1	7947
Artikel/NN	-3.2709658	2	189201
Artischocke/NN	1.9763622	1	500
Artischockensud/NN	8.000717	1	1
Arzneimittel/NN	-1.4627814	1	14168
Arzneitees/NN	5.7896996	1	12
Arzt/NN	-1.5739774	8	128250
Aschaffenburger/NE	2.8445399	1	195
Asche/NN	1.6298829	11	7271
Aschewolke/NN	4.1830053	1	53
Asenreich/NN	8.470721	1	1
Ashanti-Region/NN	6.712863	1	4
Asiat/NN	1.6294261	2	1318
Asien./NE	4.8706727	1	23
Asien/NE	-1.6899558	1	18124
Askeseideal/NN	8.000717	1	1
Aspekt/NN	-2.430685	2	75040
Asphalt/NN	2.9166253	15	2759
Asphaltbelag/NN	4.4706874	1	38
Asphaltböden/NN	5.259877	1	18
Asphaltdecke/NN	3.381891	1	118
Asphaltschichten/NN	6.3189588	1	6
Asphaltstraße/NN	2.6053867	1	249
Asphaltwegen/NN	6.4425726	1	5
Assoziation/NN	-0.62864304	1	6190
Ast/NN	-0.68533206	1	6499
Aster/NN	2.5637257	1	278
Asthma/NN	-0.23639803	1	4320
Astralreisen/NN	3.5191283	1	104
Astronautenkost/NN	4.8490505	1	27
Asylantenwohnheim/NN	5.637508	1	11
Atelier/NN	0.009252031	1	3248
Atem/NN	2.8814871	49	9513
Atemluft/NN	2.3524036	4	1241
Atemweg/NN	0.263701	1	2559
Atemwegserkrankung/NN	1.3401423	1	881
Atemzug/NN	0.05250879	1	3118
Atemübung/NN	2.7929404	2	430
Atheist/NN	0.08222526	1	3156
Athem/NN	4.4400268	2	78
Athen/NE	-1.1630291	1	10809
Athener/NN	0.82819694	1	1429
Athlet/NN	0.5043772	2	3949
Athlon/NN	1.809378	1	534
Athrose..../NE	8.000717	1	1
Atlantik-Wassers/NN	8.000717	1	1
Atlantik/NN	2.2566798	12	4189
Atlantikwasser/NN	6.593804	3	13
Atmen/NN	0.27230167	1	2661
Atmosph/NE	7.623423	3	5
Atmosphaere/NE	5.6343045	11	126
Atmosphäre...Herzlich/NN	8.208357	4	4
Atmosphäre.Nach/NN	8.000717	1	1
Atmosphäre/NN	2.4121425	103	30857
Atmosphärenmassen/NN	8.000717	1	1
Atmospäre/NN	3.9865892	1	64
Atmung/NN	-0.13382344	1	3852
Atom/NN	-0.7577735	1	7013
Atombombe/NN	-0.17271703	1	3962
Atomsphäre/NN	5.7363534	1	11
Atrace/NE	7.3075705	1	2
Attaching/NN	4.56673	1	33
Attacke/NN	-0.7569483	1	7073
Attentäter/NN	0.0025080645	1	3378
Attraktion/NN	-0.40395075	1	5201
Attraktive/NN	2.4271386	1	287
Auberginenröllchen/NN	6.4425726	1	6
Auberginensalat/NN	6.3912797	1	6
Auf-/TRU	0.033653926	1	3084
Aufbereitung/NN	0.46312094	2	4058
Aufbewahrung/NN	0.08532364	1	3008
Aufbruch/NN	-0.1408546	2	7912
Aufdruck/NN	1.0920875	1	1080
Aufeinandertreffen/NN	1.130664	1	1047
Aufenthalt/NN	0.3286772	12	27842
Aufenthaltsbereich/NN	2.9100394	1	182
Aufenthaltsdauer/NN	1.3242639	1	919
Aufenthaltsraum/NN	1.7038383	3	1798
Aufführung/NN	-1.2214898	1	11335
Aufgabe/NN	-2.3814476	6	216912
Aufgehen/NN	2.895151	2	352
Aufgleiten/NN	6.054807	2	16
Aufguß/NN	2.7279315	3	669
Aufheizen/NN	3.838909	2	143
Auflage/NN	-0.55544	6	36351
Auflauf/NN	2.981508	3	552
Auflaufform/NN	1.5835768	1	751
Auflösen/NN	2.1531954	1	395
Auflösevermögen/NN	6.9021053	1	3
Aufmerksamkeit/NN	-2.3565888	1	35447
Aufnahme/NN	-0.5642392	10	57506
Aufnahmefähigkeit/NN	1.7519495	1	559
Aufnahmequalität/NN	3.0145457	1	163
Aufnahmestopp/NN	3.9888492	1	62
Aufregung/NN	0.37274715	3	7263
Aufrichtigkeit/NN	0.72251993	1	1597
Aufruf/NN	-0.9935636	2	22035
Aufruhr/NN	0.18768182	1	2849
Aufschluß/NN	-0.51899755	1	5449
Aufschnitt/NN	3.1084905	1	152
Aufschrei/NN	0.47818202	1	2095
Aufsicht/NN	-1.2248194	1	10930
Aufstehen/NN	0.43220904	1	2304
Aufsteigen/NN	3.5993478	6	544
Aufstellen/NN	0.711619	1	1615
Aufstieg/NN	-0.8406404	2	15474
Auftauen/NN	2.6242824	1	248
Auftreten/NN	-1.431866	1	13467
Auftrieb/NN	2.0229716	5	2339
Auftriebskraft/NN	3.3174295	1	119
Auftritt/NN	-1.2103976	2	22451
Aufwachen/NN	2.5978992	4	1068
Aufwand/NN	-2.0621269	1	25599
Aufwind/NN	3.0292778	8	1397
Aufwärmen/NN	3.2686944	5	671
Aufwärmphase/NN	4.003664	2	126
Aufwärtsbewegung/NN	2.3399293	1	324
Aufzeichnung/NN	0.17157196	4	11168
Aufzeichnungsbeginn/NN	6.6789618	1	5
Aufzucht/NN	0.5277904	1	1887
Aufzuchtbecken/NN	3.5036895	1	104
Aufzug./NN	6.3912797	1	5
Aufzählung/NN	-0.036179326	1	3512
Auge/NN	0.3259642	68	164146
Augen....Joe...ein/NN	8.000717	1	1
Augenblick/NN	-0.05655445	9	31503
Augenblicks/NN	1.1495326	1	1075
Augenblicksunglück/NN	8.000717	1	1
Augenentzündung/NN	3.18955	1	146
Augenfarbe/NN	1.9999216	1	650
Augenlid/NN	1.4474965	1	793
Augenmerk/NN	0.564002	3	5872
Augeâ/NN	8.000717	1	1
Augiust/NN	8.000717	1	1
Auguin/NN	5.5692997	1	13
August-Regen/NN	8.000717	1	1
August/NE	-0.525869	2	15083
August/NN	0.039196525	24	96207
August/September-Termin/NN	8.000717	1	1
Augustin/NE	0.19305491	1	2868
Augustinerkloster/NN	2.9834375	1	169
Augustnacht/NN	5.6981325	2	21
Augustsonne/NN	5.7363534	1	11
Augusttag/NN	4.240972	2	92
AugustMai/NN	8.134249	1	1
Aula/NN	0.019838639	1	3158
Aura/NN	0.007477333	1	3316
Aus/NN	-0.60611075	1	7897
Ausbeute/NN	1.001295	1	1248
Ausbildung/NN	-2.3149157	3	99316
Ausblick/NN	-0.43443835	2	10999
Ausbluten/NN	2.8140302	1	195
Ausbreitung/NN	0.68074906	4	6427
Ausbringung/NN	1.8004619	1	531
Ausdampfung/NN	6.49664	1	5
Ausdauertraining/NN	1.9888377	1	486
Ausdehnung/NN	1.02114	7	8143
Ausdruck/NN	-0.73643625	10	68952
Ausflug/NN	-0.735541	2	14062
Ausflugszug/NN	7.5152097	1	3
Ausgabe/NN	-1.4062992	6	82691
Ausgangsniveau/NN	2.8175304	1	196
Ausgangspunkt/NN	-1.523466	1	16369
Ausgehen/NN	2.1982214	1	385
Ausgehrock/NN	8.000717	1	1
Ausgelassenheit/NN	2.4604347	1	281
Ausgewogenheit/NN	0.7634786	1	1545
Ausgießen/NN	4.15057	1	52
Ausgleich/NN	-0.7439167	3	20694
Aushalten/NN	2.3735461	1	329
Ausklang/NN	1.2841227	1	991
Auskühlung/NN	4.5233307	3	111
Ausland./NN	3.3243902	1	111
Ausland/NN	-2.8774452	1	58649
Auslandsaufenthalt/NN	-0.038681854	1	3507
Auslandsreise/NN	0.9658891	1	1299
Auslauf/NN	1.371767	2	1721
Auslaufen/NN	8.000717	1	1
Auslaufmodell/NN	3.0106251	5	924
Ausleitung/NN	2.935752	1	180
Auslieferung/NN	-0.46541926	1	5243
Ausländer/NN	-2.1829696	1	29075
Ausläufer/NN	0.8673217	1	1338
Auslöser/NN	-0.7023742	1	7304
Ausnahme/NN	-0.7705336	7	53979
Auspuff/NN	1.6574963	1	644
Auspuffgas/NN	3.9001424	1	69
Ausreden,hoffe/NN	8.470721	1	1
Ausrichter/NN	1.3536777	1	888
Ausruhen/NN	1.7420925	1	615
Ausrüstung/NN	-1.0779612	1	9840
Aussaat/NN	1.6433085	2	1381
Aussage/NN	-2.5322535	2	83799
Ausschalten/NN	1.5930127	1	684
Ausschau/NN	0.2081105	1	2702
Ausscheidung/NN	0.69695836	1	1629
Ausschlag/NN	0.036431346	1	3376
Ausschlagen/NN	3.9295561	1	62
Aussehen/NN	-0.338201	2	9468
Aussenluft/NN	6.2131333	5	34
Aussentemperaturen/NN	4.9268675	1	25
Aussenterrarium/NN	8.470721	1	1
Aussenwirlpool/NN	8.000717	1	1
Aussicht/NN	-0.13988353	6	23101
Aussichtspunkt/NN	1.359209	1	865
Ausspülen/NN	3.8091705	1	77
Ausstattung/NN	-0.78752655	3	22660
Aussteigen/NN	1.9268092	2	1043
Aussteller/NN	-0.6896304	1	6708
Ausstellungsraum/NN	0.91743445	1	1333
Ausstrahlung/NN	2.1931894	22	8816
Ausströmen/NN	5.1409	3	57
Austausch/NN	-0.5656182	5	28603
Austauschstudentinnen/NN	6.2300115	1	6
Auster/NN	1.8608329	2	1081
Austin/NE	0.28559384	1	2591
Austrahlung/NN	3.7275295	1	79
Australien/NE	0.27716288	7	18226
Austriebsbeginn/NN	5.6734395	1	13
Auswahl).+/NN	8.000717	1	1
Auswahl/NN	0.94607407	39	51732
Auswanderung/NN	0.42372352	1	2159
Auswechselspieler/NN	3.3868353	1	119
Ausweg/NN	-0.9188695	1	8836
Ausweispapier/NN	1.5981785	1	654
Auswertung/NN	-1.1059762	2	20711
Auswirkung/NN	-2.8916652	1	58595
Ausziehen/NN	2.2246144	1	400
Auszug/NN	-1.5665978	1	17595
Auto-Shampoo/NN	8.134249	1	1
Auto/NN	0.86085004	56	79141
Autobahn/NN	-0.36210003	3	14217
Autobahnfahrt/NN	2.9294574	1	186
Autobesitzer/NN	2.1589863	1	382
Autochen/NN	4.4561415	1	37
Autofahrer/NN	-0.3985927	2	10130
Autofahrt/NN	1.8876808	3	1485
Autofan/NN	3.8129585	1	75
Autogrammkarte/NN	2.7111886	1	229
Automat/NN	1.1252594	4	4309
Autopendler/NN	6.1289153	1	9
Autor/NN	-3.0091336	2	150978
Autorin/NN	-2.11835	1	29891
Autoscheibe/NN	2.954876	1	187
Autoschlüssel/NN	2.1282475	1	407
Autositz/NN	4.127955	5	276
Außen-/TRU	-0.40235475	1	4675
Außen-WC/NN	6.9021053	1	3
Außen/NN	0.06929795	1	3185
Außenanlage/NN	0.8497219	1	1505
Außenbauteilen/NN	4.714183	1	28
Außenbauwerksteile/NN	8.000717	1	1
Außenbecken/NN	4.963663	4	93
Außenbereich/NN	2.051769	5	2138
Außendämmung/NN	5.1349516	4	83
Außenfläche/NN	3.270568	2	249
Außenklima/NN	6.037108	1	8
Außenluft/NN	5.3339853	28	445
Außenpool/NN	4.064002	1	59
Außenreiz/NN	3.7154083	1	78
Außenseite/NN	1.0688795	1	1119
Außentemperatur/NN	3.946606	14	892
Außenvolieren/NN	5.131399	1	21
Außenwand/NN	1.1538408	2	2068
Außer-Haus-Verzehr/NN	4.6291203	1	33
Außerordentliche/NN	1.3937294	1	818
Avenue/NN	0.91251737	1	1309
Aveolen/NE	8.000717	1	1
Average/NN	2.538476	1	254
Aviv/NE	-0.25673303	1	4266
Avocado-Smoothie/ADJ	8.000717	1	1
Avocadotöpfchen/NN	8.134249	1	1
