cw	pmi_4	raw_4	freq
bruzzeln/VVF	6.2401743	1	6
bräunen/VVF	3.272678	2	275
bräunen/VVI	4.3519	4	173
bräunen/VVP	2.2836995	1	343
bräunlich/ADJ	2.0263646	2	832
bröseln/VVF	3.6493392	1	85
brüchig/ADJ	0.47419983	1	1997
brühen/VVF	4.3943477	3	133
brühend/ADJ	7.70525	6	8
brühte/VVF	6.6365895	5	20
brüllen/VVI	1.3226849	1	922
brüllend/ADJ	4.2531304	15	655
brünstig/ADJ	3.1056688	1	142
brünstiges/ADJ	6.298671	2	13
brütend/ADJ	5.44323	56	753
buchen/VVF	0.34302047	2	5173
buchen/VVI	-0.2914319	2	9148
buchstäblich/ADJ	1.5206361	8	5332
buhlen/VVF	1.483259	1	748
bullern/VVF	5.220343	1	17
bullig/ADJ	2.7344122	2	409
bundes-/TRU	1.9441266	1	417
bundesdeutsch/ADJ	-0.6293833	1	5704
bundesweit/ADJ	-1.3586881	3	36317
bunt/ADJ	0.03168085	9	27412
buttern/VVI	3.1477554	3	641
by/ADJ	-1.5175085	1	14502
bzgl./NE	1.7477149	1	515
bzw./KOK	-0.015300637	82	244628
bzw./KOU	-0.51254463	10	49352
bzw/NE	0.93432856	2	2389
bzw/NN	1.0273653	5	5996
bäh/ADJ	4.0737214	1	55
bändigen/VVF	2.86585	1	191
bös/ADJ	0.054891024	9	26589
bösartig/ADJ	-0.63240117	1	5810
böse./NE	5.617645	2	21
böse/ADJ	-1.1749461	1	10529
bügeln/VVF	4.089139	8	450
bügeln/VVI	3.8726957	4	281
bügeln/VVP	3.0028336	2	325
bündeln/VVF	0.22534844	1	2630
bündig/ADJ	0.88874716	1	1352
bürsten/VVF	3.7435	4	306
büßen/VVF	0.9726677	1	1219
büßen/VVI	2.1276252	2	838
ca./ADV	0.670071	92	145673
ca.100g/ADJ	6.558628	1	5
ca.3/ADJ	4.354483	2	80
ca.300/ADJ	5.1568294	1	19
ca.4/VVF	6.590377	1	4
ca.45-50°C/NE	8.078454	1	1
ca/NE	1.074696	15	20005
cachen/NN	6.5278563	1	6
caldarium/NN	6.440845	1	5
caliente/NE	6.3354845	1	5
caliente/NN	6.3354845	1	5
calientes/NN	8.414927	1	1
camera/NN	3.1419265	1	132
cash/NE	3.0649655	1	142
cc/NN	-0.19957532	1	3785
cetera/NE	1.6482736	1	636
ch/ADJ	2.3963327	2	687
changierend/ADJ	2.8098595	1	182
chanoyu/NE	6.9333215	1	3
chaotisch/ADJ	0.25500798	2	4882
chapatis/ADJ	7.079925	1	3
charakteristisch/ADJ	-0.49186027	2	10706
charismatische/ADJ	1.1244967	1	1006
chats/NN	4.3272705	1	39
chatten/ADJ	1.7451742	1	572
chemisch/ADJ	-0.2922702	6	24501
cherherbst/NN	8.078454	1	1
chinesisch-deutsch/ADJ	5.3609247	7	98
chinesisch/ADJ	-1.1525712	4	39415
christlich/ADJ	-2.3086784	2	61833
ciao/NE	1.4952422	1	748
circa/ADV	0.041303046	2	5969
circulation/NN	4.207253	1	45
cirka/NE	1.4938598	1	675
cl/ADJ	2.0067267	1	400
claudia.ausserwoeger@dioezese-linz.at/NE	8.638069	1	1
clear/ADJ	2.1766014	1	346
click/NN	3.1731791	1	137
cm/NN	-0.009936182	12	38730
cm2/NN	3.412323	1	105
codiert/ADJ	1.9447459	1	429
cold/FM	1.6051145	2	1274
colle/ADJ	5.8048563	1	9
com/NE	2.6978984	1	220
condition/NN	2.9777167	1	157
conflict/NE	2.913668	1	172
confused/NE	5.236872	2	35
content/FM	-0.11943886	1	3608
contra/ADV	-0.089830115	1	3750
cool/ADJ	2.853332	75	14881
cool/ADJ	6.88887	1	3
cremig/ADJ	4.3239202	12	537
crossbegeisterten/ADJ	7.9449224	1	1
cruisen/ADJ	4.2344036	1	45
d'Izoard/NE	6.6231666	1	4
d./ART	-1.6720324	1	17862
d./PDS	-0.30079827	4	15589
d.h./NE	-1.0343052	6	48641
d.h./VVF	-0.721574	1	5827
d/ADJ	-1.6341499	1	15888
d/ART	-0.086273685	20624	70560395
d/PDA	-1.4824694	17	229445
d/PDS	-0.17739399	513	2235426
d/PRE	-0.39819893	1340	5700823
da/ADV	0.0479857	181	622021
da/KOU	0.27609286	171	428227
da/PTK	-1.0040166	4	39629
dabei/PAV	-0.08570005	132	532659
dabei/VVF	4.13826	1	48
dachen/VVF	-0.04111842	12	43567
dachen/VVI	2.2677407	1	341
dadurch/PAV	-0.46116966	29	153047
dafür/PAV	-0.23992723	74	308178
dagegen/PAV	-0.04120765	33	117448
daheim/ADV	1.2933506	7	6288
daher/PAV	-0.45330045	41	221723
dahin/ADV	-0.68672603	2	13208
dahin/PAV	-0.49315992	6	30711
dahinter/PAV	0.67149156	10	18392
daliegen/VVF	2.1222465	1	390
damalig/ADJ	-2.5819569	1	39793
damals/ADV	0.1675465	45	124431
damit/KOU	0.54462075	74	129441
damit/PAV	-0.36928454	119	576112
damn/NE	3.4605083	1	99
dampfen/VVF	3.5290985	6	595
dampfen/VVI	4.1501355	4	235
dampfend/ADJ	5.1315117	36	656
dampfender/ADJ	8.078454	1	1
dampfförmig/ADJ	5.9901233	2	16
dampfförmige/ADJ	5.3238835	1	14
danach/PAV	0.44103286	55	131503
dance/NN	3.795853	2	142
daneben/PAV	-1.9251893	1	28729
dank/APP	-0.26944968	12	52791
dankbar./ADJ	3.168955	1	125
dankbar/ADJ	-0.040842697	5	17459
danken/VVF	-1.6817447	2	36747
dann/ADV	0.29105213	519	1238951
dar/PTK	-0.47614723	14	81157
daran/PAV	-1.2402347	14	154324
darauf/PAV	-0.085844524	80	272767
darauffolgenden/ADJ	1.0437303	3	3390
daraufgießen/VVF	6.4980035	1	5
daraufhin/PAV	-0.39125836	6	32084
daraus/PAV	-0.9496012	9	79181
darein/ADV	1.873319	1	488
darf-/TRU	5.389635	1	13
dargereichte/ADJ	4.6171923	1	29
dargereichter/ADJ	7.9449224	1	1
darin/PAV	0.17610802	47	126406
darnach/ADV	2.051898	1	412
darstellen/VVF	-0.32131913	10	48673
darstellen/VVI	-1.5277822	2	31765
darum/PAV	-0.81347454	14	104539
darunter/ADV	-0.5781037	2	11225
darunter/PAV	0.32037973	20	46522
darunterrühren/VVF	5.007084	1	25
darüber/PAV	-0.019066218	64	222702
darüberfahren./NE	7.9449224	2	2
darüberfegt/VVF	7.9449224	1	1
darübergeben/VVF	3.8077579	1	81
darübergießen/VVI	4.6868258	1	29
darüberhinaus/ADV	0.030533094	1	3912
darüberliegenden/NN	6.7662673	1	4
darüberschöpfen/VVF	7.3163137	1	2
dass/KOU	-0.3285032	591	2345945
dasselbe/PDA	-0.7296591	1	6650
dasselbe/PDS	-1.2617487	1	13142
dato/NE	-0.37807903	1	4378
datt/NN	2.2320151	1	340
dauerhaft/ADJ	-1.258645	3	32028
dauern/VVF	-0.40728188	8	40687
dauern/VVI	-0.038112544	4	13884
dauern/VVP	-0.4266668	1	4869
dauernd/ADJ	-0.62349445	3	16807
dauernt/ADJ	5.399391	2	26
davon/PAV	-1.3805774	21	269374
davongeweht/VVP	6.360802	1	6
dazu/PAV	-0.3903871	89	459432
dazu?/VVF	6.6231666	1	4
dazugeben/VVI	2.444453	11	3347
dazugegeben/VVI	5.819671	1	11
dazugehörig/ADJ	-0.023461998	2	6238
dazugießen/VVF	6.112341	1	7
dazugießen/VVI	4.772745	8	244
dazurühren/VVF	4.930614	1	29
dazuschlagen/VVI	7.3163137	1	3
dazustellen/VVI	3.7346485	1	81
dazwischen/PAV	0.038651474	3	10496
daß/KOU	-0.3483818	297	1252379
de/FM	-0.6943114	2	12048
de/NE	-1.6928989	5	83396
deadwoker/ADJ	5.4393964	1	14
debatierten/ADJ	7.9449224	1	1
debattieren/VVF	1.975416	2	918
debattieren/VVI	1.5196483	1	755
debattieren/VVP	3.1869545	14	1952
debattiert./NE	5.761684	1	9
debattiert/ADJ	5.4750085	7	87
decken/VVF	-1.4428107	1	13989
decken/VVP	-0.737001	1	7202
defekt/ADJ	1.2270169	6	5798
definieren/VVF	-1.2499489	1	11814
definieren/VVI	-1.0168605	1	9272
definitiv/ADJ	-0.106312275	3	10619
deftig/ADJ	0.65088487	1	1643
degenerative/ADJ	2.534952	1	237
dehnen/VVF	2.3807852	10	2994
dein/PPO	-0.2033327	85	334372
dekorieren/VVF	1.7612891	1	622
dekorieren/VVI	3.2382114	2	281
del/NE	-0.2922096	2	8248
delikat/ADJ	1.1062493	1	1052
delnden/ADJ	6.07312	1	7
dementieren/VVP	1.0795529	1	1215
dementsprechend/ADJ	0.31064564	1	2293
dementsprechend/PAV	0.65303206	8	15881
demnach/PAV	-1.3295599	2	26969
demnächst/ADV	-0.49221694	3	15606
demokratisch/ADJ	-2.231729	2	56264
demonstrieren/VVF	-1.0179657	1	9093
demonstrieren/VVI	0.20567207	2	5598
demonstrieren/VVP	-0.49867806	1	5687
demzufolge/PAV	-0.5626749	1	6091
denkbar/ADJ	-1.8448364	1	21658
denken/VVF	-0.42116496	26	141296
denken/VVI	-1.0095671	5	45892
denken/VVP	-1.1072974	4	40423
denkwürdig/ADJ	0.6835218	1	1585
denn/ADV	-0.7041509	22	149527
denn/KON	0.22910753	176	503735
denn?/ADV	3.1347725	1	131
dennoch/ADV	-0.8047787	12	102804
dente/NN	3.2253082	1	133
depremierend/ADJ	5.141562	1	19
deprimierend/ADJ	0.9899258	1	1246
derart/ADV	0.67526215	14	21359
derartig/ADJ	-1.2391478	4	44590
derb/ADJ	0.32427862	1	2240
dereinst/ADV	0.76466215	1	1397
dergleichen/PIS	-0.6804523	1	6590
derjenige/ADJ	-0.6482359	1	5765
derjenige/PDS	-0.5639361	2	10438
dermaßen/ADV	-0.31084105	1	4015
derselbe/PDA	-1.4901353	2	27275
derweil/ADV	0.18323065	2	5987
derweil/KOU	2.110843	1	359
derzeit/ADV	0.7144094	65	102620
derzeitig/ADJ	-2.1405742	1	26575
desgleichen/ADV	0.8041723	1	1724
deshalb/PAV	-0.6211324	42	279871
designiert/ADJ	0.45313752	1	1989
desinfizieren/VVF	2.5818713	1	258
desinfizieren/VVP	2.7289681	2	441
desinfiziert/ADJ	3.7365055	1	71
desto/KON	1.2296821	36	30621
deswegen/PAV	-0.8934209	6	52014
deuten/VVF	0.07697915	6	18252
deutlich/ADJ	-1.360791	19	233953
deutsch-britisch/ADJ	2.505214	1	258
deutsch-tschechisch/ADJ	1.3379345	1	806
deutsch/ADJ	-0.9093485	97	747279
deutschland/ADJ	2.2898052	1	309
deutschsprachig/ADJ	-1.7613481	1	17853
dezidiert/ADJ	1.8727423	1	467
di/NE	-1.0921354	1	9377
diagnostizieren/VVI	1.1038413	1	1115
diagonal/ADJ	0.97020966	1	1184
dicht/ADJ	1.2719313	34	29524
dichtdrängen/VVP	3.413668	1	102
dichterisch/ADJ	0.53790814	1	1783
dick-cremig/ADJ	6.956311	2	7
dick-schaumig/ADJ	7.385307	1	2
dick/ADJ	0.599489	20	34580
dickflüssig/ADJ	2.8760183	2	356
dicklich/ADJ	3.1827486	1	137
dicklichen/ADJ	3.6224468	1	80
dickschaumig/ADJ	6.007981	2	17
didi/NN	1.9913545	1	412
dieBeilagen/ADV	8.414927	1	1
diejenigen/PDS	-1.1501193	3	30248
dienen/VVF	-1.9563721	4	94874
dies./ADV	5.0827217	1	24
dies/PDA	-0.36591706	792	3861323
dies/PDS	-1.0222234	93	958894
diesbezüglich/ADJ	-1.4094101	1	13187
dieselbe/PDA	-1.1354551	4	38464
dieselbe/PDS	-1.1046768	1	9485
diesjähigen/ADJ	6.9333215	1	3
diesjährig/ADJ	0.2747688	7	16463
diesmal/ADV	0.21491633	14	38409
diesseits/APP	1.9205673	1	458
dieweil/ADV	4.204281	1	55
dieweil/KOU	3.1827486	3	387
diffus/ADJ	-0.22551079	1	3854
digital/ADJ	0.2767327	14	33080
digitalkamera.de-Redaktion/NN	5.379973	1	14
diktieren/VVF	0.79451513	1	1479
diktieren/VVP	1.1026394	1	1130
dionysisch/ADJ	4.425942	1	37
diplomatisch/ADJ	-1.2370571	1	10429
dir.../NE	4.219229	1	45
dir./NE	1.1260895	3	2875
direkt/ADJ	0.29394275	77	173515
disen/ADJ	4.761674	1	26
disku-/ADJ	7.9449224	1	1
diskusionen/NN	5.296976	1	16
diskustierte/ADJ	8.232604	1	1
diskutieren/VVF	1.9614683	32	14987
diskutieren/VVI	0.5729528	9	17700
diskutieren/VVP	3.4807832	339	36203
diskutierend/ADJ	2.3177512	1	294
diskutiert-/ADJ	6.9333215	1	3
diskutiert/ADJ	4.941992	186	3978
diskutierteste/ADJ	7.9449224	1	1
diskuttiert/VVF	6.84631	1	4
disponieren/VVF	3.2131195	1	135
divers/ADJ	0.5616274	17	29589
djai/NE	5.399391	1	15
doch/ADV	0.025762366	159	499375
doch/KON	0.19061868	101	340954
dochmal/VVF	4.5190325	1	38
doctor/NN	2.9409761	1	165
dokumentieren/VVF	-1.2741671	1	11818
dominieren/VVF	0.13057327	3	8703
domne/ADJ	8.232604	1	1
donnernd/ADJ	1.6273066	1	630
doppelt/ADJ	0.27921084	14	32973
dort./NE	2.8135455	1	175
dort/ADV	0.28777656	148	375282
dortig/ADJ	-0.2284768	4	15362
dotiert/ADJ	0.026885286	1	2854
double/NN	3.712629	1	84
dpa-Meldung/NN	2.219297	1	365
dpa/NE	0.7494257	10	16804
dpa/gms/NN	2.5256789	3	766
dpa/lby/NN	3.5860791	3	237
dradio.de/ADJ	6.112341	1	12
dramatisch/ADJ	-1.3272066	2	24025
dramaturgischen/ADJ	1.6034614	1	602
dran./NE	2.9742415	1	151
dran/PTK	0.18429556	3	9156
"dran:""Ich/ADJ"	7.9449224	1	1
dranlegen/VVF	8.078454	1	1
drastisch/ADJ	-1.6098495	1	15860
drauf.../VVF	5.188082	1	16
drauf./NN	4.7668686	1	26
drauf/PAV	1.4871365	33	24879
draufgehen/VVF	3.168955	1	147
draufstellen/VVP	5.4393964	1	13
drausen.../VVF	7.9449224	1	1
draussen/VVF	1.2959379	1	848
draußen)./VVF	7.9449224	1	1
draußen/ADV	2.3615744	76	23717
dreckig/ADJ	1.6107181	6	3839
drehen/VVF	0.1769178	12	33523
drehen/VVI	-0.29435748	2	9019
drehen/VVP	-0.30448934	2	9037
drehender/ADJ	6.6570683	1	4
drei/CAR	-0.57410586	68	379716
dreidimensional/ADJ	-0.2862207	1	4093
dreien/CAR	1.0083368	1	1136
dreier/NN	0.8709115	1	1340
dreijährig/ADJ	-0.7077409	1	6215
dreimal/ADV	-0.22059521	3	11830
dreiviertelvoll/ADJ	6.3354845	1	5
dreizehn/CAR	0.70638067	2	3178
dreißig/CAR	0.5133118	5	9362
drillen/VVP	2.6274154	1	234
drin/PAV	0.61655223	11	20259
dringen/VVF	1.3061911	18	15772
dringen/VVI	0.88509005	1	1370
dringend/ADJ	-0.96819717	5	41560
drinnen./NE	5.220343	1	17
drinnen/ADV	2.2609706	16	5686
dritt/ADJ	0.4286776	48	100133
drohen/VVF	0.45712566	20	42555
drohen/VVI	0.7425405	1	1676
drohen/VVP	0.11892831	1	2926
drohend/ADJ	-0.7523189	2	12774
druckempfindlich/ADJ	3.7199152	1	89
drucken/VVI	-0.123245545	1	3689
drucken/VVP	0.1280521	2	5882
druckreif/ADJ	3.0583398	1	154
druckste/VVF	4.467536	1	41
drum/PAV	1.3260881	7	6752
drumrum/ADJ	4.01678	2	115
drunten/ADV	3.180614	2	271
drängen/VVF	-0.804265	2	14940
dränget/VVF	5.2452407	1	16
dröhnen/VVF	1.02598	1	1205
drüben/ADV	0.0054517123	1	3249
drüber/PAV	-0.55931216	1	5612
drübergießen/VVI	6.728527	1	4
drüberlaufen/VVI	5.827162	2	19
drücken/VVF	1.2205565	29	28469
drücken/VVI	1.9149243	14	7055
drückend/ADJ	4.549518	44	1435
drüktest/NN	8.414927	1	1
du's/VVF	2.292872	1	360
du/PPE	-0.011708361	279	951094
du/PRF	0.066249214	47	138602
du?/ADJ	5.5245543	1	12
duftend/ADJ	2.5935087	8	1857
duftender/ADJ	5.6299148	1	11
dulden/VVF	0.1442474	1	2900
dumpf/ADJ	-0.13632068	1	3569
dumpfig/ADJ	5.414206	2	26
dunkel/ADJ	0.3931946	21	44457
dunkelrot/ADJ	1.2778066	1	909
dunstig/ADJ	3.6561768	2	166
dunstiger/ADJ	5.5935473	1	13
duplizieren/VVP	3.490575	1	99
durch/APP	-0.23995464	491	1889102
durch/PTK	0.11282947	17	55348
durchaus/ADV	0.054715723	31	89493
durchbebten/VVF	7.4594145	1	2
durchbluten/VVP	1.8015418	1	537
durchblättern/VVP	2.6304858	1	231
durchdenken/VVP	0.70292956	1	1619
durchdrehen/VVI	2.6385128	1	246
durchdringen/VVF	0.25572297	1	2564
durchdringen/VVP	1.1547549	2	2018
durchdringend/ADJ	1.9736606	3	1280
durcheilen/VVP	4.706244	1	29
durchfahren/VVF	0.3807812	6	13415
durchfahren/VVI	0.25569436	2	5920
durchfluten/VVF	3.7309446	2	163
durchführen/VVI	-1.6238439	1	18358
durchführen/VVP	-1.6072375	4	69785
durchgaren/VVI	6.88887	1	4
durchgaren/VVP	4.930614	2	47
durchgedrehtesten/ADJ	7.2517753	1	2
durchgefroren/ADJ	4.756506	1	26
durchgeglüht/ADJ	6.84631	2	6
durchgekochte/ADJ	7.0286317	1	3
durchgemachte/ADJ	3.8844795	1	66
durchgeseihte/ADJ	7.5394573	1	2
durchgewaschen/ADJ	6.440845	1	5
durchglühen/VVF	3.6875381	1	79
durchhaut/NN	5.5135045	1	12
durchkaute/VVF	7.6264687	1	2
durchkneten/VVI	2.369447	1	327
durchkochen/VVI	4.268622	1	47
durchkochen/VVP	5.2040825	1	18
durchlaufen/VVF	1.102417	3	3290
durchlässig/ADJ	0.69154054	1	1588
durchläuft's/VVF	8.078454	1	1
durchmischen/VVF	3.535159	2	206
durchpressen/VVF	4.8768697	1	33
durchpressen/VVI	6.5278563	1	6
durchpulstes/ADJ	7.9449224	1	1
durchrieselte/VVF	5.4191937	1	15
durchrühren/VVF	2.9351208	1	206
durchs/APP	0.8541167	9	11800
durchschauen/VVI	0.5782403	1	1892
durchschieben/VVP	4.4791865	1	36
durchschnittlich/ADJ	-2.5069828	1	37961
durchschwenken/VVF	5.0685368	4	103
durchschwitzen/VVP	3.5397286	1	101
durchsetzbar/ADJ	0.4946975	1	2035
durchsetzen/VVI	-0.91977715	3	26345
durchsetzen/VVP	-0.82405037	2	15569
durchsieben/VVF	2.8902702	1	188
durchspülen/VVF	5.1801767	5	97
durchstarten/VVI	2.4375603	1	313
durchstechen/VVF	3.7998056	1	75
durchstechen/VVP	3.2524283	1	126
durchsteigen/VVI	4.9367676	1	26
durchströmen/VVF	2.9630296	2	335
durchströmen/VVP	3.4299505	2	220
durchströmten/ADJ	4.414892	1	36
durchströmten/VVF	4.8944654	1	25
durchtanzen/VVF	4.5069113	1	37
durchtränken/VVF	3.4492881	1	97
durchtränken/VVP	2.673848	1	228
durchtönen/VVF	7.7556806	3	4
durchwaschen/VVF	6.6231666	1	6
durchwühlen/VVF	2.2707405	1	334
durchziehen/VVI	1.3619455	2	1765
durchziehen/VVP	1.0423054	2	2377
durchzucken/VVF	4.1432724	5	273
durchzupressen/VVF	7.133992	1	3
durstet/VVF	6.6921597	1	4
durstig/ADJ	2.4341433	4	1131
dus/ADJ	2.924337	1	173
duschen/VVF	4.0160775	14	841
duschen/VVI	4.1348343	17	902
duschen/VVP	2.753703	2	418
duzende/NN	5.7902575	1	9
dynamisch/ADJ	-1.6964614	1	16844
dämmernd/ADJ	3.5644596	2	171
dämmerungs/NN	7.9449224	1	1
dämpfen/VVF	1.9786688	3	1388
dämpfen/VVI	1.3238497	1	924
dörren/VVP	4.8425803	1	24
dösen/VVI	2.5656013	1	267
dünn/ADJ	1.346967	24	19374
dünnen/VVF	2.8709211	2	370
dünnwandigen/ADJ	4.45221	1	36
dünsten/VVF	2.9494007	1	174
dünsten/VVI	4.3251157	28	1416
dürfen/VMF	-0.17995279	105	420711
dürfen/VMI	-1.9407512	1	24514
dürr/ADJ	1.1948448	2	1885
düst/NN	3.599495	1	85
e.on-Vertreter/NN	7.9449224	1	1
e/ADJ	-1.4997388	2	27040
eBay/NE	-0.24108951	1	4057
eHeiße/ADJ	8.078454	3	3
ebay-Song/NN	8.232604	1	1
ebd./ADV	-0.473196	1	5462
eben.../NE	4.814878	1	26
eben/ADV	-0.1466977	42	151699
ebenfalls/ADV	-0.37400448	35	159368
ebenso/ADV	-0.07316604	46	159632
ebigo.de-Mitarbeiterin/NN	6.153163	1	8
ech/NE	5.547027	1	11
echt/ADJ	0.54858875	48	89430
ecken/VVF	2.6434848	2	439
eckig/ADJ	0.65890193	1	1605
edel/ADJ	-0.23949835	3	11813
ef-te/ADJ	6.590377	1	4
effektiv/ADJ	-0.5425286	6	31751
effizient/ADJ	-0.8859738	3	22265
effizienzkritischen/ADJ	7.9449224	1	1
egal/ADJ	0.50079256	24	49977
eh/ADJ	0.4557759	5	9624
eh/VVF	1.0198646	8	8590
ehe/KOU	0.38114715	7	14742
ehemalig/ADJ	-1.6264042	6	92265
ehemals/ADV	-0.10611307	3	10037
eher/ADV	-0.18420553	47	172212
ehern/ADJ	2.3855639	4	1122
ehren/VVF	-0.30530593	1	4384
ehrlich/ADJ	-0.40940374	6	30549
ei-/TRU	2.8604174	2	336
eien/ADJ	2.079872	1	376
eigen/ADJ	-1.9590843	23	490515
eigens/ADV	-1.1382093	1	9368
eigentlich/ADJ	-0.79136324	7	48299
eigentlich/ADV	-0.617989	34	205108
eignen/VVF	0.29726312	8	20014
eignen/VVP	2.7652478	1	192
eilen/VVF	0.450979	3	6354
eilig/ADJ	-0.36960363	1	4675
ein-/TRU	-0.5646417	1	5185
ein-zwei/CAR	3.7496018	1	70
ein./NE	-0.124668695	39	126940
ein/ART	0.35267815	7402	16029647
ein/CAR	-0.7170851	1	6074
ein/PIS	0.24229166	180	453721
ein/PTK	-0.18725634	49	178035
einander/PRF	0.1155241	9	25007
einatmen/VVF	2.7035062	2	473
einatmen/VVI	1.9333489	1	489
einatmen/VVP	1.909142	1	488
einbauen/VVF	0.98208725	1	1278
einbauen/VVI	-0.18465786	1	4136
einbetten/VVP	0.6215867	3	5275
einbrennen/VVF	5.2258224	3	57
einbrennen/VVI	4.3895745	1	42
einbringen/VVF	-0.47360998	1	5827
einbuddelt/VVF	7.4594145	1	2
eindeutig/ADJ	-0.55625224	11	60164
eindringen/VVF	1.0397956	2	2313
eindringen/VVI	0.51132977	2	4036
eindrucksvoll/ADJ	-1.5897725	1	15748
eineinhalb/CAR	-0.44028103	1	4872
einen/ADJ	-0.4171253	8	36552
einerseits/ADV	-1.5758334	3	47765
einfach/ADJ	-0.012058109	119	385053
einfallen/VVF	0.82454544	3	4345
einfallen/VVP	0.6305361	1	1772
einfangen/VVI	0.19856772	1	2794
einfangen/VVP	0.40922537	1	2208
einfassen/VVP	1.8575797	1	525
einflößt/VVF	3.2142215	1	145
einfrieren/VVI	1.9682543	2	949
einfältig/ADJ	0.8185338	1	1374
einfügen/VVI	-0.007912501	1	3503
einfügen/VVP	-0.6549101	1	7074
einfühlsames/ADJ	4.1944385	3	138
einfüllen/VVF	3.530106	3	327
einfüllen/VVI	4.662133	10	305
einfüllen/VVP	4.421718	7	280
einfüllt/NN	8.078454	1	1
einfüllt/VVF	5.2285733	1	18
eingebettet/ADJ	1.3527344	1	784
eingebracht/ADJ	-0.06668141	1	3138
eingedrungen/ADJ	3.099424	3	410
eingefallen/VVI	1.852482	1	558
eingeflößt/VVF	3.3211758	1	120
eingefroren/ADJ	2.471602	2	520
eingefärbt/ADJ	2.11304	1	368
eingegossenen/ADJ	5.2881656	1	15
eingehen/VVI	-1.1164756	2	21050
eingehen/VVP	-1.6971517	1	18964
eingehend/ADJ	-1.3989103	1	12628
eingekapselte/VVF	7.9449224	1	1
eingelegt/ADJ	0.0796385	1	2785
eingerollt/ADJ	4.048013	1	53
eingerostet/ADJ	4.0659394	1	56
eingesalzene/ADJ	6.4980035	1	5
eingeschaltet/ADJ	1.736584	2	1059
eingeschlossen/ADJ	0.4254334	3	6623
eingestuft/ADJ	1.5445611	2	1241
eingewachsener/ADJ	6.1636343	2	14
eingeweicht/ADJ	3.596582	5	445
eingeweicht/VVF	4.24465	3	141
eingeweicht/VVP	3.8137639	1	70
eingewickelt/ADJ	3.3248637	1	111
eingeölt/ADJ	4.6630716	1	30
eingießen/VVF	5.070887	3	67
eingießen/VVI	4.259173	1	47
eingraben/VVP	1.627081	1	671
einhauchen/VVI	1.9619312	1	504
einheizen/VVF	3.9781744	2	139
einhergehendes/ADJ	4.961769	1	20
einhergeschlendert/VVP	7.9449224	1	1
einherstürmt/VVP	8.414927	1	1
einhundert/CAR	1.8054869	3	1548
einhüllen/VVF	3.2054398	1	138
einhüllen/VVP	1.6894124	1	606
einig/ADJ	-0.9823834	2	17862
einige/PIA	-0.10661297	102	361909
einige/PIS	-0.3253083	10	47859
einigen/VVF	-0.589005	1	6035
einigend/ADJ	2.1031911	1	372
einigermaßen/ADV	-0.5645032	2	10707
einiges..../ADJ	7.2517753	1	2
einiges/PIA	-0.95302045	4	32931
einkassieren/VVI	3.4326901	1	110
einkaufen/VVF	1.9057844	4	1987
einkaufen/VVI	-0.3520604	1	4800
einkehren/VVI	1.6043427	1	690
einkochen/VVF	3.1402185	3	479
einkochen/VVI	1.4276205	1	839
einköcheln/VVI	6.263164	1	7
einladen/VVP	-0.6560833	4	27226
einlassen/VVF	0.35628235	1	2321
einlaufen/VVI	3.4629798	4	437
einlegen/VVF	1.2641462	2	2000
einlegen/VVI	1.7789211	9	5404
einlegen/VVP	-0.90902865	1	8387
einleiten/VVI	-0.53964424	1	6138
einlässt/VVF	0.9375481	1	1260
einläuten/VVF	2.9540648	2	374
einläuten/VVI	3.315873	3	414
einläuten/VVP	3.5757911	10	1033
einmal/ADV	0.118682206	133	367199
einmalig/ADJ	-1.3799735	2	24857
einmalungemütlich/ADJ	7.9449224	1	1
einmischen/VVI	0.87861544	2	2859
einmischen/VVP	1.5864304	1	686
einnehmen./NE	3.890966	1	60
einnehmen/VVI	-1.0408359	1	9833
einnehmen/VVP	0.5515632	4	7777
einpacken/VVI	1.362032	1	892
einpinseln/VVF	3.412323	1	127
einpinseln/VVI	4.398543	2	76
einprägen/VVP	1.3842454	1	858
einreiben/VVF	2.0668366	1	477
einreiben/VVI	3.426309	3	322
einrichten/VVP	-1.434649	2	28834
einritzen/VVF	4.388385	3	130
einritzen/VVI	4.152246	1	51
einrollen/VVF	3.6536071	2	193
einrollen/VVI	3.1368115	1	144
einrühren/VVF	4.1065907	12	803
einrühren/VVI	4.283143	9	394
einrühren/VVP	3.4876723	1	106
eins/CAR	-0.70052767	5	34232
einsam/ADJ	0.38216698	7	15196
einschalten/VVI	0.74561757	2	3396
einschenken/VVI	2.5766127	1	253
einschießen/VVI	3.4891226	1	110
einschlafen/VVP	0.49549714	1	2097
einschleichen/VVP	1.9286128	2	962
einschließen/VVI	2.12586	4	1634
einschließlich/APP	-2.0247653	2	44160
einschlägig/ADJ	-1.7961345	1	18174
einschmelzen/VVP	3.171593	2	287
einschneiden/VVF	2.15956	1	400
einschneiden/VVI	2.727273	1	204
einschneidensten/ADJ	4.961769	1	21
einschreiben/VVI	1.358406	1	887
einschätzen/VVI	-0.7556335	1	7119
einschätzen/VVP	-0.14941786	1	4024
einsehbar/ADJ	0.46873322	1	2100
einseitig/ADJ	-1.2447305	2	21175
einsetzen/VVF	-1.7005713	1	18887
einsetzen/VVI	-2.3246396	1	35274
einsetzen/VVP	-1.5501809	4	64498
einsichtig/ADJ	0.3993345	1	2122
einsperren/VVP	0.49502456	2	4069
einspritzen/VVP	3.0095496	1	170
